Statistics,Tpi,Tpp,Tsys,Tdia,Tsp,Tdp,deltaT,Tsw10,Tsw25,Tsw33,Tsw50,Tsw66,Tsw75,Tsw90,Tdw10,Tdw25,Tdw33,Tdw50,Tdw66,Tdw75,Tdw90,Tpw10,Tpw25,Tpw33,Tpw50,Tpw66,Tpw75,Tpw90,Asp,Adn,Adp,Aoff,AUCpi,AUCsys,AUCdia
mean,0.7865079365079365,0.7833333333333334,0.4976190476190477,0.3728070175438595,0.2698412698412699,0.41315789473684217,0.14385964912280694,0.20396825396825408,0.17539682539682555,0.16111111111111107,0.1357142857142858,0.11111111111111127,0.09761904761904765,0.06428571428571442,0.45555555555555544,0.39603174603174596,0.3595238095238096,0.28888888888888903,0.22460317460317455,0.18333333333333326,0.08968253968253959,0.6595238095238095,0.5714285714285715,0.5206349206349207,0.4246031746031748,0.33571428571428585,0.2809523809523809,0.153968253968254,1.859820730078362,1.1217622071947737,1.4764115100409934,-0.045683300938899926,13.818625833883248,6.346765645754984,7.471860188128263
median,0.7666666666666675,0.7666666666666666,0.55,0.39999999999999997,0.2666666666666666,0.38333333333333336,0.11666666666666675,0.20000000000000107,0.18333333333333357,0.16666666666666607,0.13333333333333375,0.11666666666666714,0.09999999999999964,0.06666666666666643,0.4500000000000002,0.3833333333333333,0.3500000000000001,0.28333333333333344,0.21666666666666679,0.18333333333333268,0.08333333333333393,0.6499999999999999,0.5666666666666664,0.5166666666666666,0.41666666666666696,0.3333333333333339,0.2833333333333332,0.15000000000000036,1.8857319184073353,1.0159466644968704,1.5983442752752097,0.022727535011044298,0.10262844557885624,1.5247578259039858,-1.248813910318329
std,0.043223012076793924,0.03849001794597502,0.0957131011535323,0.08519165292757173,0.02158963572815148,0.06679350814316307,0.06471044961932625,0.019179438053324806,0.014197256999998808,0.01294405272246031,0.011825130496628193,0.010706934573993684,0.0077761579135973355,0.007776157913597363,0.02969569354582506,0.02765277998441953,0.023328473740792166,0.01806318520117645,0.015952183525588814,0.01992047682223994,0.014974573225486532,0.03584631679567063,0.031765866819348364,0.025668193061581274,0.022782063641916553,0.018747637795266243,0.021384434262392713,0.01618736353521496,0.2221124723868512,0.339179021054677,0.3878438229540206,0.30830650031703166,56.99724942578796,20.925886942992,36.1975941375802
percentile_25,0.75,0.75,0.36666666666666664,0.3583333333333328,0.2666666666666666,0.38333333333333336,0.10000000000000014,0.19999999999999973,0.16666666666666696,0.15000000000000036,0.13333333333333286,0.10000000000000053,0.09999999999999964,0.06666666666666643,0.4333333333333327,0.36666666666666714,0.3333333333333339,0.2833333333333332,0.21666666666666679,0.16666666666666696,0.08333333333333348,0.6333333333333335,0.5499999999999998,0.5,0.4166666666666661,0.3166666666666673,0.2666666666666666,0.1499999999999999,1.823034865158574,0.9012168780404359,1.313881533846808,-0.06611699547609606,-5.046883978571271,-0.884917581338696,-4.211817672865041
percentile_75,0.8166666666666664,0.8166666666666664,0.5666666666666667,0.4166666666666667,0.2666666666666675,0.4,0.1333333333333334,0.21666666666666679,0.18333333333333357,0.16666666666666663,0.15000000000000036,0.11666666666666714,0.10000000000000053,0.06666666666666732,0.4833333333333325,0.4166666666666661,0.38333333333333286,0.3000000000000007,0.23333333333333428,0.1999999999999993,0.09999999999999964,0.6833333333333336,0.5999999999999996,0.5499999999999989,0.4499999999999993,0.34999999999999987,0.29999999999999893,0.16666666666666607,1.9889750117048384,1.303356655934929,1.8071372757908515,0.054263467632965634,6.2524295658250395,3.961191031089196,1.5492059237365758
iqr,0.06666666666666643,0.06666666666666643,0.2,0.0583333333333339,8.881784197001252e-16,0.016666666666666663,0.03333333333333324,0.01666666666666705,0.016666666666666607,0.016666666666666274,0.016666666666667496,0.016666666666666607,8.881784197001252e-16,8.881784197001252e-16,0.04999999999999982,0.049999999999998934,0.049999999999998934,0.016666666666667496,0.016666666666667496,0.03333333333333233,0.016666666666666163,0.050000000000000044,0.04999999999999982,0.049999999999998934,0.033333333333333215,0.03333333333333255,0.03333333333333233,0.016666666666666163,0.16594014654626443,0.40213977789449307,0.49325574194404354,0.1203804631090617,11.29931354439631,4.8461086124278925,5.761023596601617
skew,0.6911229701972587,0.3479566354490976,-0.6079825009983578,-1.1975089525578697,2.1407661435480043,1.4644120850804145,1.665836919230831,-2.160703250602762,-1.2298373876248447,-1.7845581828167807,-1.012175888674076,-0.6386147958926927,-0.45927932677174854,-0.4592793267717584,0.753943963434935,0.7566645207263986,0.4784159653873477,-0.01662499149269486,0.2307796651550658,0.16733200530682585,-0.03513476119125192,0.6774953874381764,0.5785710902698299,0.30162888114283826,-0.006003403399850666,0.11880657041951433,0.13250432868549183,-0.17843739699476205,-2.574274656370221,0.604892464789223,-0.9111036648806161,-2.718239853509144,3.841184009876773,3.595812258506414,3.947243977720066
kurtosis,-0.6478377784820619,-1.2656250000000098,-1.2528397951181243,0.34461510487819247,6.569627465303153,0.48510851894189244,1.138606501679341,6.159774347907602,1.6830468749999596,4.184210526315958,1.892257121986722,0.4171597633135722,0.8906250000001199,0.8906250000001115,0.12269999999996406,-0.20755789810798753,-1.0872395833333075,-0.553323593864179,-0.9203509459857218,-0.8999999999999919,-0.8361633632116785,0.035138408304483004,-0.3428228758994831,-0.9689411360403821,-0.8429105005184345,-0.9266389177939893,-0.9246294652004599,-0.1388914571005473,7.550817792800052,-0.7484819991637512,-0.24693605595315438,9.173364197209267,13.85329690029425,12.531979193584032,14.420166551458998
mad,0.037263794406651486,0.03492063492063494,0.08412698412698412,0.06417359187442293,0.012773998488284094,0.05235457063711915,0.04644506001846721,0.01247165532879824,0.011413454270597225,0.009523809523809377,0.008163265306122611,0.00899470899470904,0.005442176870748204,0.005442176870748229,0.02433862433862443,0.02403628117913826,0.020408163265306093,0.014814814814815044,0.013832199546485407,0.015873015873016028,0.013000755857898496,0.029251700680272205,0.026530612244897823,0.021164021164021038,0.019349962207105238,0.015646258503401424,0.01723356009070283,0.012849584278155449,0.13690367567557088,0.28573759961892436,0.31488690050233403,0.16637733211792355,28.014823703101943,10.9215611705326,17.09326253256934
