Statistics,Tpi,Tpp,Tsys,Tdia,Tsp,Tdp,deltaT,Tsw10,Tsw25,Tsw33,Tsw50,Tsw66,Tsw75,Tsw90,Tdw10,Tdw25,Tdw33,Tdw50,Tdw66,Tdw75,Tdw90,Tpw10,Tpw25,Tpw33,Tpw50,Tpw66,Tpw75,Tpw90,Asp,Adn,Adp,Aoff,AUCpi,AUCsys,AUCdia
mean,0.6645833333333333,0.6604166666666668,0.36180555555555555,0.24097222222222217,0.22013888888888897,0.42361111111111116,0.20347222222222217,0.1666666666666666,0.14166666666666666,0.1319444444444444,0.1069444444444444,0.08750000000000001,0.07500000000000002,0.04791666666666661,0.3972222222222223,0.3604166666666668,0.33402777777777776,0.26875000000000016,0.16388888888888892,0.11666666666666665,0.05902777777777771,0.563888888888889,0.5020833333333333,0.46597222222222207,0.37569444444444455,0.25138888888888894,0.19166666666666668,0.10694444444444433,2.596341473617444,1.7002199588755211,1.5845792130401246,-0.05306229042873722,-3.33044865308069,0.07844249135558042,-3.4088911444362693
median,0.6583333333333332,0.6500000000000004,0.36666666666666664,0.22499999999999984,0.21666666666666679,0.42500000000000004,0.2,0.16666666666666652,0.14166666666666705,0.13333333333333286,0.09999999999999987,0.0833333333333337,0.06666666666666743,0.04999999999999982,0.4000000000000001,0.3666666666666658,0.33333333333333365,0.2750000000000008,0.1416666666666666,0.09999999999999964,0.050000000000000155,0.5666666666666664,0.4999999999999999,0.4666666666666668,0.3833333333333335,0.2333333333333334,0.18333333333333357,0.09999999999999964,2.6375317294774896,1.7579402365564993,1.5915444234792973,0.013555182608418148,6.473868410010456,3.879113527336542,2.5947548826739144
std,0.044177802579358265,0.03626436496985253,0.02475769926385541,0.05313748037861476,0.024522838309735437,0.03565416014720399,0.03501956023089712,0.016666666666666684,0.014433756729740593,0.013537214367790209,0.013537214367790222,0.011023963796102255,0.010758287072798378,0.008756611258970889,0.03424674446093862,0.03220755173695868,0.02229804771944775,0.04391503264933983,0.06412997989230666,0.047628967220784045,0.028045584036539863,0.035246048723470834,0.03238673282322473,0.02656193263736844,0.04664165169501926,0.06836663596799424,0.05091750772173161,0.03260192942862644,0.44250881106908047,0.40711524952511385,0.4339481687499882,0.4326653864129786,47.295356949615595,17.597741284296323,29.812202538851007
percentile_25,0.6416666666666664,0.6333333333333332,0.35,0.20000000000000018,0.21249999999999902,0.4,0.1833333333333333,0.16249999999999964,0.13333333333333286,0.12916666666666643,0.09999999999999964,0.08333333333333282,0.06666666666666643,0.049999999999998934,0.37916666666666643,0.3458333333333332,0.31666666666666776,0.25,0.1166666666666667,0.08333333333333393,0.049999999999998934,0.5333333333333332,0.4833333333333331,0.44583333333333286,0.34999999999999964,0.19999999999999996,0.16666666666666607,0.09583333333333321,2.323099948278884,1.4773607787724559,1.3831131785825983,-0.12619660334938038,-5.080761335098966,-2.3440394297166613,-2.8402293854037803
percentile_75,0.6833333333333332,0.6833333333333333,0.36666666666666664,0.2666666666666666,0.2208333333333334,0.43333333333333335,0.23333333333333314,0.1833333333333328,0.15000000000000036,0.13333333333333397,0.1166666666666667,0.09999999999999964,0.08333333333333331,0.0500000000000001,0.4041666666666669,0.36666666666666714,0.34999999999999976,0.2999999999999998,0.20416666666666683,0.1208333333333337,0.06666666666666643,0.5833333333333334,0.5166666666666668,0.4833333333333334,0.4166666666666661,0.2916666666666665,0.19999999999999996,0.11666666666666634,2.888042614399915,1.9694914611317726,1.78923474785142,0.15599521882435657,13.304254768996081,6.50903504387491,6.524737689109566
iqr,0.04166666666666685,0.050000000000000155,0.016666666666666663,0.06666666666666643,0.008333333333334386,0.033333333333333326,0.04999999999999985,0.02083333333333315,0.016666666666667496,0.00416666666666754,0.01666666666666705,0.01666666666666683,0.016666666666666885,1.1657341758564144e-15,0.025000000000000466,0.020833333333333925,0.033333333333331994,0.04999999999999982,0.08750000000000013,0.03749999999999977,0.016666666666667496,0.050000000000000155,0.033333333333333715,0.03750000000000053,0.06666666666666643,0.09166666666666656,0.03333333333333388,0.02083333333333312,0.5649426661210311,0.4921306823593168,0.4061215692688216,0.28219182217373695,18.385016104095047,8.85307447359157,9.364967074513347
skew,1.020834407129283,0.34014061761743797,0.4313597001241759,1.0301448478831656,2.384684771151619,0.1914029920737594,-1.2731089526104726,-0.7499999999999893,1.4365883350424238e-14,0.15335676420643168,0.03671922523255769,0.5399492471562087,0.9295160030897871,-0.13466913719733054,1.521359446196701,1.2650038772588106,-0.07606199774677197,-1.1058916135704828,0.7678017030159711,1.8853215512966737,3.574398726728456,0.6951035881114879,0.5392799989029701,-0.055362401963028295,-1.0765118002052112,0.6211971772074698,1.7666881426025574,3.4484738343761263,-0.56353802532023,-0.5497408654051374,-0.8531595025875703,-2.5605816089309315,-3.594077872398287,-3.288685859675684,-3.7269358637223085
kurtosis,0.947889357133004,0.0835865764794077,1.9922696031609926,0.48714885275457087,7.4146104620617255,1.265305182589156,3.497586227852242,1.4999999999999911,-0.6666666666667052,0.8290304709141925,-0.5112465373961914,0.5306122448980166,-0.23999999999997623,0.356710573157792,4.0591672437672,3.087796082001244,0.059872375374094844,0.9816944108494927,-0.7075036344244316,2.8950437317784106,13.170328412453284,1.1066702673507445,0.1531319857312421,-1.0658227623367618,0.9109115818811184,-0.8637171391444132,2.3698182397959124,12.53590732573341,0.16092404696239848,0.1458803070449992,2.333304957487192,8.019099150848199,13.499484862553501,11.98264318384559,14.212141679730294
mad,0.03263888888888892,0.029340277777777795,0.01776620370370371,0.04288194444444454,0.01493055555555555,0.02638888888888889,0.025983796296296244,0.011111111111111403,0.012500000000000018,0.009027777777777727,0.011689814814814915,0.008680555555555502,0.009722222222222208,0.00607638888888862,0.02268518518518523,0.02204861111111098,0.016203703703703734,0.032638888888889016,0.05393518518518522,0.03333333333333347,0.015567129629629717,0.02685185185185188,0.025868055555555408,0.02303240740740743,0.03593749999999995,0.05844907407407398,0.03541666666666672,0.01817129629629641,0.34095723684700147,0.31185478959961244,0.3106465609496601,0.2681644589572233,23.463338218312433,9.448326474917891,14.293158629922386
