Statistics,Tu/Tpi,Tv/Tpi,Tw/Tpi,Ta/Tpi,Tb/Tpi,Tc/Tpi,Td/Tpi,Te/Tpi,Tf/Tpi,(Tu-Ta)/Tpi,(Tv-Tb)/Tpi,Au/Asp,Av/Au,Aw/Au,Ab/Aa,Ac/Aa,Ad/Aa,Ae/Aa,Af/Aa,Ap2/Ap1,(Ac-Ab)/Aa,(Ad-Ab)/Aa,AGI,AGImod,AGIinf,AI,RIp1,RIp2,SC,IPAD
mean,0.16827856953685544,0.4242559260984022,0.5026476592895769,0.031282401975157345,0.2557282030071581,0.3428751988278842,0.3428751988278842,0.44657528492292836,0.5624687496555808,0.13649125143237756,0.16786543130572407,0.26162609047580937,-0.22540711887074777,-0.23243737955892613,-0.8628498387662134,-0.6293294640992256,-0.6293294640992256,-0.015885830495662705,-0.162165283115191,0.6401147626488436,0.23352037466698744,0.23352037466698744,0.41169491992790086,0.39580908943223825,-0.8469640082705505,-0.3589582206103055,2.9951156362206657,2.9951156362206657,-0.023484270894907316,1.7124377140248346
median,0.1599999999999999,0.41999999999999965,0.5000000000000001,0.022222222222222223,0.2499999999999998,0.3409090909090909,0.3409090909090909,0.43999999999999967,0.5510204081632655,0.1333333333333335,0.17391304347826084,0.2611538350178281,-0.21051070821397302,-0.21954303467525893,-0.8505682481317407,-0.6272760847898843,-0.6272760847898843,-0.013828176451596175,-0.15504038508501922,0.6498785804939511,0.2412081543425218,0.2412081543425218,0.4119940889728075,0.38952341490090103,-0.8162011213104707,-0.3501214195060489,3.2668810678348468,3.2668810678348468,-0.023028803839712265,0.7161420921839969
std,0.025109859215921747,0.032268353333535116,0.04387563591348955,0.022714209820496815,0.026032854926567487,0.026720368113429295,0.026720368113429295,0.035833959783322544,0.03255322244861988,0.011253775794467348,0.014248395433043036,0.021217155510079085,0.054502344234213546,0.059916043674925305,0.0675262027189135,0.0770978253397475,0.0770978253397475,0.05465485027313559,0.04806487842904411,0.07205595034999188,0.0800021587295741,0.0800021587295741,0.1613257746671632,0.14187689062488143,0.10016397325010881,0.07131753044432225,0.8073360110272914,0.8073360110272914,0.0034735579806798506,4.92781445014982
percentile_25,0.15686274509803927,0.395833333333333,0.469387755102041,0.02173913043478261,0.2391304347826087,0.32608695652173914,0.32608695652173914,0.4166666666666663,0.5434782608695653,0.13043478260869568,0.15384615384615405,0.25045470570910505,-0.2571197216128752,-0.27446104195514914,-0.9388411848495367,-0.6604128711883743,-0.6604128711883743,-0.03806476828698102,-0.19200565240060197,0.6065273474897775,0.18326530659233684,0.18326530659233684,0.32063168641671547,0.2995158208802238,-0.9305244724596609,-0.38771843017870594,3.07357237746249,3.07357237746249,-0.02585213806807253,-0.2978837272007283
percentile_75,0.1739130434782609,0.44444444444444414,0.5306122448979593,0.03921568627450982,0.26666666666666666,0.35555555555555535,0.35555555555555535,0.46666666666666634,0.5652173913043479,0.1428571428571429,0.17777777777777778,0.27192494585442584,-0.19245759264733162,-0.20445986752841416,-0.8105413913822211,-0.5806070439864064,-0.5806070439864064,-0.005264285315097204,-0.13408273601240378,0.6812182007956812,0.29268619707312155,0.29268619707312155,0.5033814447888344,0.4478603600536645,-0.7593710327759282,-0.3160985789130349,3.4184779819189806,3.4184779819189806,-0.021488920987599792,1.4931057459119401
iqr,0.017050298380221623,0.04861111111111116,0.061224489795918324,0.017476555839727206,0.02753623188405796,0.029468599033816212,0.029468599033816212,0.050000000000000044,0.021739130434782594,0.012422360248447228,0.023931623931623736,0.021470240145320785,0.0646621289655436,0.07000117442673498,0.12829979346731557,0.07980582720196794,0.07980582720196794,0.032800482971883815,0.05792291638819819,0.07469085330590364,0.10942089048078471,0.10942089048078471,0.18274975837211893,0.14834453917344065,0.17115343968373264,0.07161985126567105,0.34490560445649043,0.34490560445649043,0.004363217080472739,1.7909894731126683
skew,3.14943747601291,1.108463593120862,0.8706584648719978,3.3133620504774774,2.421745077425317,1.8583889451374371,1.8583889451374371,1.4401767818756501,1.668052172058284,0.15190209993554762,-0.10451101243860063,-0.05678858887609666,-0.7379972309542753,-0.34279312770660375,0.007286452739323222,-0.5190927804290084,-0.5190927804290084,0.016790835301546847,0.009536054766745954,-0.15609127128522396,-0.24683922193469257,-0.24683922193469257,0.604575536133025,0.558197711319288,-0.28909951618976226,-0.1251070001680848,-1.201491936690722,-1.201491936690722,-0.40814529266302735,3.3460644289004198
kurtosis,10.34192272391677,1.4775020197352262,-0.00010110536025820238,10.841129641713021,6.933029101739271,4.885964583100319,4.885964583100319,2.717276386795789,2.672231154916611,-0.7791553293784079,-1.1280914151172279,0.7905131393920724,0.15454999041494188,-0.7078315324930768,-0.970239340458904,0.3087858755415498,0.3087858755415498,-0.3412642711974523,-0.8725657802194684,-0.4598147315789314,-0.6180679294441909,-0.6180679294441909,0.8145907088497313,0.12880007693143014,-1.0633397505475628,-0.5047188797723474,0.08983528878204039,0.08983528878204039,0.3058353888465266,11.327916336604968
mad,0.014843899874607805,0.024985588778994334,0.03539794717417316,0.014008260362752475,0.01775935068173703,0.018306393389905078,0.018306393389905078,0.02667970456894723,0.023325370199585665,0.00907830845799578,0.0128765515143755,0.0158107425143661,0.04298961306184744,0.04877919151538055,0.05843601125400312,0.056224146217455764,0.056224146217455764,0.04102732414178636,0.03977939618135015,0.05703269449372267,0.06534311170779915,0.06534311170779915,0.11888772181766112,0.10996232454590738,0.08948408445167469,0.056405289134912974,0.6249094771290095,0.6249094771290095,0.0027615468835052396,2.6371184674437576
