Statistics,IPR,Tsys/Tdia,Tpw25/Tpi,Tpw50/Tpi,Tpw75/Tpi,Tpw25/Tsp,Tpw50/Tsp,Tpw75/Tsp,Tdw10/Tsw10,Tdw25/Tsw25,Tdw33/Tsw33,Tdw50/Tsw50,Tdw66/Tsw66,Tdw75/Tsw75,Tdw90/Tsw90,Tsp/Tpi,Asp/Aoff,Adp/Asp,IPA,Tsp/Asp,Asp/deltaT,Asp/(Tpi-Tsp)
mean,91.12303462659463,1.5744285405934437,0.7564175271526615,0.5668032281727124,0.2884039295387311,2.3036925063240847,1.723176896203212,0.8700831332410278,2.4142165704665715,2.5771329365079367,2.558201058201059,2.552678571428574,1.8737103174603167,1.5694444444444444,1.239583333333328,0.3313311111642003,-1.3916886799846335,0.6053198190134074,1.7251305315857632,0.08867091048416938,13.271448681247387,5.892746645622292
median,92.30769230769226,1.6339285714285707,0.7588131609870737,0.5764119601328894,0.2660875160875157,2.320512820512814,1.7692307692307794,0.8397435897435903,2.3999999999999977,2.4722222222222348,2.562500000000007,2.5714285714285765,1.6333333333333249,1.4500000000000008,1.1666666666666727,0.3291666666666669,-1.4100950671101735,0.6206420880997942,0.9823719356057301,0.08281344103082847,13.529995874396135,5.7786563541705
std,4.955377042866825,0.34903514456906015,0.03473486088141494,0.07281728623977392,0.07355876083668839,0.2554677972435087,0.2588517054343179,0.20378658363797553,0.3769216604896927,0.41257360388429876,0.3141092283009643,0.5362335721724164,0.7175453003885722,0.6376437141326201,0.4230842579816045,0.02776956387379909,0.2650482198662051,0.14742422275093545,3.0552515789657395,0.028740359036581203,3.6808377573420934,1.1924721069356992
percentile_25,87.80487804878047,1.3750000000000004,0.7435897435897445,0.5512820512820522,0.2524649714582251,2.151098901098914,1.63598901098901,0.764423076923074,2.181818181818184,2.305555555555556,2.3125000000000013,2.1874999999999956,1.3999999999999972,1.2000000000000048,1.0,0.31518583042973325,-1.5474311180663096,0.5308714435215955,0.7324452648017199,0.07638423507066043,10.590567983164014,5.062855263069982
percentile_75,94.73684210526318,1.7500000000000067,0.7750000000000007,0.6216216216216237,0.29383651944627576,2.416666666666664,1.9166666666666605,0.8720238095238083,2.513888888888885,2.7569444444444575,2.723214285714273,2.8750000000000147,2.2214285714285693,1.7625000000000108,1.4999999999998934,0.3503378378378373,-1.235959361259961,0.6669983768547315,1.5020700632274058,0.09080280948368846,14.896245252935167,6.669342735313931
iqr,6.9319640564827125,0.3750000000000062,0.03141025641025619,0.0703395703395715,0.04137154798805065,0.26556776556774997,0.28067765567765046,0.10760073260073433,0.33207070707070097,0.4513888888889017,0.4107142857142718,0.6875000000000191,0.8214285714285721,0.562500000000006,0.4999999999998934,0.035152007408104036,0.31147175680634853,0.13612693333313597,0.7696247984256859,0.014418574413028032,4.305677269771152,1.6064874722439493
skew,-0.013553338068164288,-0.2092802794124612,-2.5332865277595835,-1.0000592762286111,1.790948996486898,-0.5548535867059465,-0.9718858505641708,1.8640624758757725,1.4141514654557914,1.589053140334872,0.4742742364555141,-0.0682505045528831,1.1037441476076792,2.249706408982055,1.5878391663899682,0.0901915876850505,0.5303977227724104,-0.43104906538881654,4.361516899097134,3.4302404127814774,1.1989314413165126,-0.00911873392505272
kurtosis,0.03853161839085173,0.21394736165539197,8.05070816063716,-0.03139514802140653,2.5205930959833784,2.273523936917468,0.3527479329061345,3.269856830305442,1.8994430088265357,3.4625084548198233,-0.05870397437439845,-0.7470142117922767,0.11356469557457238,6.118834360679568,4.413815992838832,1.1434616258745187,1.0636101150312802,2.5665043059832087,17.706627836319164,12.30191175273382,3.0344233211062086,-0.17117775314134853
mad,4.006246614232034,0.26840382662810697,0.021727109346441408,0.055475705758291805,0.05003508416986474,0.18259961286276882,0.1969196556367613,0.13615806707911995,0.26486667267917186,0.3041087962962969,0.2538029100529106,0.44213789682539884,0.5885582010582042,0.4398148148148186,0.3090277777777634,0.020820887147631827,0.20036269036206336,0.10434857380272616,1.3050457651852392,0.015430817110406966,2.6633834194281616,0.9291707838932123
